['Deutscher Girls', 'Adam & The Ants']
['Dirty Laundry', 'Don Henley']
['Do You Believe In Love?', 'Huey Lewis & the News']
['Do You Really Want To Hurt Me?', 'Culture Club']
["Don't Change", 'INXS']
["Don't Fight It", 'Kenny Loggins']
["Don't Go", 'Yazoo']
["Don't Talk To Strangers", 'Rick Springfield']
["Don't Tell Me That Again", 'Cast of Andy Capp The Musical']
["Don't Tell Me You Love Me", 'Night Ranger']
['Down Under', 'Men at Work']
['Dreaming', 'UFO']
['Driving In My Car', 'Madness']
['Dumb Magician', 'Blue Orchids']
['E.T., I Love You', 'Buckner & Garcia']
['Ebony and Ivory', 'Paul McCartney']
['Electric Avenue', 'Eddy Grant']
['Electric Boogie', 'Marcia Griffiths']
['Electric Eye', 'Judas Priest']
['Eminence Front', 'The Who']
['Empty Garden (Hey Hey Johnny)', 'Elton John']
['Engine Overheat', 'Wishbone Ash']
['England Belongs To Me', 'Cock Sparrer']
['Everybody', 'Madonna']
['Eye In The Sky', 'The Alan Parsons Project']
['Eye of the Tiger', 'Survivor']
['Fast as a Shark', 'Accept']
['Faster than the Speed of Light', 'Raven']
['Feed Me (Git It)', 'Cast of The Little Shop Of Horrors']
['First Night Back in London', 'The Clash']
['Fool Hearted Memory', 'George Strait']
['Forget Me Nots', 'Patrice Rushen']
['Gardening at Night', 'R.E.M.']
['Get Closer', 'Linda Ronstadt']
['Get Down', 'Connie Case']
['Ghetto Defendant', 'The Clash']
['Ghosts', 'The Jam']
['Ghosts', 'Japan']
['Gimme The Car', 'Violent Femmes']
['Girl Crazy', 'Hot Chocolate']
['Girl For All Seasons', 'Cast of Grease 2']
['Give It Some Stick, Mick!', 'Chas & Dave']
['Give It Up', 'KC & The Sunshine Band']
['Gloria', 'Laura Branigan']
['Goodbye To You', 'Scandal']
['Goody Two Shoes', 'Adam Ant']
['Gotcha', 'Crass']
['Grendel', 'Marillion']
['Gypsy', 'Fleetwood Mac']
['Hallowed Be Thy Name', 'Iron Maiden']
['Happy Talk', 'Captain Sensible']
["Hard to Say I'm Sorry", 'Chicago']
['Heart To Heart', 'Kenny Loggins']
['Heartbreaker', 'Dionne Warwick']
['Heartbroke', 'Ricky Skaggs']
['Heartlight', 'Neil Diamond']
['Heat of the Moment', 'Asia']
['Hello Sandy Allen', 'Split Enz']
['Here Comes The Grump', 'Adam Ant']
['Here I Go Again', 'Whitesnake']
['Here Today', 'Paul McCartney']
['Hi De Hi, Hi De Ho', 'Kool & the Gang']
['Highway Patrolman', 'Bruce Springsteen']
['Hold Back the Rain', 'Duran Duran']
['Hold Me', 'Fleetwood Mac']
['Hold On', 'Wishbone Ash']
['Honky Tonk Crazy', 'George Strait']
['Hope', 'Descendents']
['Hot Hot Hot', 'Arrow']
['Hot In The City', 'Billy Idol']
['Houdini', 'Kate Bush']
['House Of Fun', 'Madness']
['Human Nature', 'Michael Jackson']
['Hungry Like The Wolf', 'Duran Duran']
['Hurts So Good', 'John Mellencamp']
['I Can See It In Your Eyes', 'Men at Work']
["I Can't Go For That (No Can Do)", 'Hall & Oates']
['I Confess', 'The English Beat']
['I Desire', 'Devo']
["I Don't Care Anymore", 'Phil Collins']
["I Don't Wanna Dance", 'Eddy Grant']
['I Dreamed I Dream', 'Sonic Youth']
['I Have The Touch', 'Peter Gabriel']
["I Keep Forgettin' (Every Time You're Near)", 'Michael McDonald']
["I Know There's Something Going On", 'Frida']
['I Love America', 'Alice Cooper']
['I Melt With You', 'Modern English']
['I Ran (So Far Away)', 'A Flock of Seagulls']
['I Wanna Be A Bear', 'Descendents']
["I Won't Hold You Back", 'Toto']
["I'll Tumble 4 Ya", 'Culture Club']
["I'm A Wonderful Thing, Baby", 'Kid Creole & the Coconuts']
["I'm Alive", 'Neil Diamond']
["I'm Gonna Hire a Wino to Decorate Our Home", 'David Frizzell']
["I'm So Excited", 'The Pointer Sisters']
['Ice Cream For Crow', 'Captain Beefheart']
['Industrial Disease', 'Dire Straits']
['Inoculated City', 'The Clash']
['Instinction', 'Spandau Ballet']
['It Started With A Kiss', 'Hot Chocolate']
["It's Gonna Take A Miracle", 'Deniece Williams']
["It's Raining Men", 'The Weather Girls']
["It's Your Turn", 'The Who']
['Jack & Diane', 'John Mellencamp']
['Jackie Wilson Said', 'Dexys Midnight Runners']
["Jan's Song", 'INXS']
['Jeanette', 'The English Beat']
['Jenny (867-5309)', 'Tommy Tutone']
['Joan of Arc', 'OMD']
['John Wayne Is Big Leggy', 'Haysi Fantayzee']
['Johnny 99', 'Bruce Springsteen']
["Johnny Can't Read", 'Don Henley']
["Judas' Kiss", 'Petra']
['Jump To It', 'Aretha Franklin']
["Kids Don't Follow", 'The Replacements']
['Know Your Rights', 'The Clash']
['Last Thing I Needed First Thing This Morning', 'Willie Nelson']
['Laura', 'Billy Joel']
['Lay Your Hands On Me', 'Peter Gabriel']
['Leave It Open', 'Kate Bush']
['Let Me Tickle Your Fancy', 'Jermaine Jackson']
["Let's Go To Bed", 'The Cure']
['Lies', 'Thompson Twins']
['Life is Real (Song for Lennon)', 'Queen']
["Life's In The Pocket", 'Alex "Hurricane" Higgins']
['Lifeline', 'Spandau Ballet']
['Little Guitars', 'Van Halen']
['Little Too Late', 'Pat Benatar']
['Looking For The Perfect Beat', 'Afrika Bambaataa & The Soulsonic Force']
['Loopzilla', 'George Clinton']
['Losing It', 'Rush']
['Love Come Down', 'Evelyn "Champagne" King']
['Love My Way', 'The Psychedelic Furs']
['Love Plus One', 'Haircut 100']
['Made Of Money', 'Adam Ant']
['Make Believe', 'Toto']
['Make Love Stay', 'Dan Fogelberg']
['Maneater', 'Hall & Oates']
['Mansion On The Hill', 'Bruce Springsteen']
['March of the Crabs', 'Anvil']
['Margate', 'Chas & Dave']
['Marina del Rey', 'George Strait']
['Masquerade', 'Berlin']
['Me And My Guitar', 'Wishbone Ash']
['Mean Green Mother from Outer Space', 'Cast of The Little Shop Of Horrors']
['Metal on Metal', 'Anvil']
['Mexican Radio', 'Wall of Voodoo']
['Mommy, Can I Go Out And Kill Tonight?', 'Misfits']
['Moon Over Marin', 'Dead Kennedys']
['Moonlight In Samosa', 'Robert Plant']
['More Than This', 'Roxy Music']
['Motel Room In My Bed', 'X']
['Muscles', 'Diana Ross']
['Mushnik And Son', 'Cast of The Little Shop Of Horrors']
["My Father's House", 'Bruce Springsteen']
['My House', 'Lou Reed']
['My Mother Is A Space Cadet', 'Dweezil Zappa']
['Nasty Girl', 'Vanity 6']
['Nebraska', 'Bruce Springsteen']
['New Frontier', 'Donald Fagen']
['New Way Out', 'Karen Brooks']
['New World Man', 'Rush']
['Night Of The Swallow', 'Kate Bush']
['Night Shift', 'Quarterflash']
['No One Like You', 'Scorpions']
["No One's Little Girl", 'The Raincoats']
['No Spill Blood', 'Oingo Boingo']
['No Values', 'Black Flag']
['Oh Julie', "Shakin' Stevens"]
['Old and Wise', 'The Alan Parsons Project']
['Old Town', 'Phil Lynott']
['On My Street', 'Cast of Andy Capp The Musical']
['On The Wings Of Love', 'Jeffrey Osborne']
['One-Four-Seven', 'Alex "Hurricane" Higgins']
['Only the Lonely', 'The Motels']
['Only Time Will Tell', 'Asia']
['Only You', 'Yazoo']
['Open All Night', 'Bruce Springsteen']
["Orville's Song", 'Keith Harris & Orville']
['Our House', 'Madness']
['Overpowered By Funk', 'The Clash']
['Ozone Baby', 'Led Zeppelin']
['P.Y.T. (Pretty Young Thing)', 'Michael Jackson']
['Pac-Man Fever', 'Buckner & Garcia']
['Party Fears Two', 'The Associates']
['Pass The Dutchie', 'Musical Youth']
['Phuck You Symphony', 'Millie Jackson']
['Planet Rock', 'Afrika Bambaataa & The Soulsonic Force']
['Play The Game Tonight', 'Kansas']
['Pledge Pin', 'Robert Plant']
['Poi E', 'Patea Maori Club']
['Poor Tom', 'Led Zeppelin']
['Pornography', 'The Cure']
['Pressure', 'Billy Joel']
['Private Investigations', 'Dire Straits']
['Promised You a Miracle', 'Simple Minds']
['Pull Out the Pin', 'Kate Bush']
['Rally Round', 'Steel Pulse']
['Reason To Believe', 'Bruce Springsteen']
['Red Skies', 'The Fixx']
['Rendez-Vous With Death', 'Shiva']
['Reproduction', 'Cast of Grease 2']
['Rhythm Of The Heat', 'Peter Gabriel']
['Riding With Mary', 'X']
['Rio', 'Duran Duran']
['Rock The Casbah', 'The Clash']
['Rosanna', 'Toto']
['Run To The Hills', 'Iron Maiden']
['San Jacinto', 'Peter Gabriel']
['Save a Prayer ', 'Duran Duran']
['Save It For Later', 'The English Beat']
['Save Your Love', 'Ren�e & Renato']
['Scandinavian Skies', 'Billy Joel']
['Scatterlings Of Africa', 'Johnny Clegg & Juluka']
['Score Tonight', 'Cast of Grease 2']
['Sean Flynn', 'The Clash']
['See You', 'Depeche Mode']
['Sexual Healing', 'Marvin Gaye']
['Shadows Of The Night', 'Pat Benatar']
["Shakin'", 'Eddie Money']
['Shame On The Moon', 'Bob Seger']
['She Got the Goldmine (I Got the Shaft)', 'Jerry Reed']
["She's Right On Time", 'Billy Joel']
['Shiva', 'Shiva']
['Shock The Monkey', 'Peter Gabriel']
['Should I Stay or Should I Go?', 'The Clash']
['Shy Boy', 'Bananarama']
['Silent Soldiers', 'Axe']
['Single Women', 'Dolly Parton']
['Sirius', 'The Alan Parsons Project']
['Situation', 'Yazoo']
['Six Months In A Leaky Boat', 'Split Enz']
['Slit Skirts', 'Pete Townshend']
["Somebody's Baby", 'Jackson Browne']
['Someday, Someway', 'Marshall Crenshaw']
["Somewhere That's Green", 'Cast of The Little Shop Of Horrors']
['Southern Cross', 'Crosby, Stills & Nash']
['Space Age Love Song', 'A Flock of Seagulls']
['Stand or Fall', 'The Fixx']
['Standing On The Top', 'The Temptations']
['Star Cannibal', 'Hawkwind']
['State of Independence', 'Donna Summer']
['State Trooper', 'Bruce Springsteen']
["Steppin' Out", 'Joe Jackson']
['Still in Saigon', 'The Charlie Daniels Band']
['Stone Cold', 'Rainbow']
['Stool Pigeon', 'Kid Creole & the Coconuts']
['Straight To Hell', 'The Clash']
['Stranger Lands', 'Shiva']
['Streets Of Shame', 'Wishbone Ash']
['Subdivisions', 'Rush']
['Suspended In Gaffa', 'Kate Bush']
['Sweet Dreams (Are Made Of This)', 'Eurythmics']
['Take It Away', 'Paul McCartney']
['Talk Talk', 'Talk Talk']
['Teenage Prostitute', 'Frank Zappa']
['Telegraph Road', 'Dire Straits']
['Temptation', 'New Order']
["That's What I Like", 'Chas & Dave']
['The Angler', 'Gary Brooker']
["The Beatles' Movie Medley", 'The Beatles']
['The Boiler', 'The Specials']
['The Boys Are Back In Town', 'The BusBoys']
['The Celtic Soul Brothers', 'Dexys Midnight Runners']
['The Day Before You Came', 'ABBA']
['The Dreaming', 'Kate Bush']
['The Family And The Fishing Net', 'Peter Gabriel']
['The Girl Is Mine', 'Michael Jackson']
['The Have Nots', 'X']
['The Hungry Wolf', 'X']
['The Look Of Love', 'ABC']
['The Message', 'Grandmaster Flash & the Furious Five']
['The Metro', 'Berlin']
['The Nightfly', 'Donald Fagen']
['The Number Of the Beast', 'Iron Maiden']
['The One Thing', 'INXS']
['The One You Love', 'Glenn Frey']
['The Only One', 'Huey Lewis & the News']
['The Other Woman', 'Ray Parker, Jr.']
['The Pope is a Dope', 'The Living Legends']
['The Prisoner', 'Iron Maiden']
['The Real World', 'Bangles']
['The Safety Dance', 'Men Without Hats']
['The Weapon', 'Rush']
['The Writer', 'UFO']
["Theme From Harry's Game", 'Clannad']
['There Goes A Tenner', 'Kate Bush']
['Thriller', 'Michael Jackson']
['Time (Clock of the Heart)', 'Culture Club']
['Town Called Malice', 'The Jam']
['Transformer Man', 'Neil Young']
['Traveling Riverside Blues', 'Led Zeppelin']
['Truly', 'Lionel Richie']
['Tug Of War', 'Paul McCartney']
['Two Minutes Mr. Smith', 'Radio Stars']
['Uncertain Smile', 'The The']
['Under Attack', 'ABBA']
['Under The Big Black Sun', 'X']
['Up Where We Belong', 'Joe Cocker & Jennifer Warnes']
['US Forces', 'Midnight Oil']
['Used Cars', 'Bruce Springsteen']
['Vacation', "The Go-Go's"]
['Valerie', 'Steve Winwood']
['Valley Girl', 'Frank Zappa']
['Voyeur', 'Kim Carnes']
['Waiting For Your Love', 'Toto']
['Wallflower', 'Peter Gabriel']
["Walter's Walk", 'Led Zeppelin']
['Wanderlust', 'Paul McCartney']
["Wanna Be Startin' Somethin'", 'Michael Jackson']
['War Machine', 'Kiss']
['We Are 138', 'Misfits']
['We Are Detective', 'Thompson Twins']
['We Belong To The Night', 'UFO']
["We're Gonna Groove", 'Led Zeppelin']
["We're Only Gonna Die", 'Bad Religion']
["We're Waiting", 'Cast of Andy Capp The Musical']
['Wearing And Tearing', 'Led Zeppelin']
['Welcome To Heartlight', 'Kenny Loggins']
['Wham Rap! (Enjoy What You Do?)', 'Wham!']
['What Do All The People Know', 'The Monroes']
["What You Don't Know (Sure Can Hurt You)", 'Twisted Sister']
['When The Tigers Broke Free', 'Pink Floyd']
['Where Everybody Knows Your Name', 'Gary Portnoy']
['Where Have All The Good Times Gone?', 'Van Halen']
["Where The Sun Don't Shine", 'Ray Stevens']
["Where's The Orchestra?", 'Billy Joel']
['While My Heart Is Still Beating', 'Roxy Music']
['White Minority', 'Black Flag']
['White Wedding', 'Billy Idol']
['Who Can It Be Now?', 'Men at Work']
['Why Do Girls Love Horses?', 'Adam Ant']
['Wild And Blue', 'John Anderson']
['Wishing (If I Had A Photograph Of You)', 'A Flock of Seagulls']
["Workin' for a Livin'", 'Huey Lewis & the News']
['Worse Than Detroit', 'Robert Plant']
['Would You Catch A Falling Star', 'John Anderson']
['Yellow Pearl', 'Phil Lynott']
['You And I', 'Eddie Rabbitt']
['You Are', 'Lionel Richie']
['You Can Do Magic', 'America']
["You Don't Want Me Anymore", 'Steel Breeze']
['You Dropped A Bomb On Me', 'The Gap Band']
['You Got Lucky', 'Tom Petty & the Heartbreakers']
['You Should Hear How She Talks About You', 'Melissa Manchester']
["You've Got Another Thing Comin'", 'Judas Priest']
