['Midnight Rider', 'The Allman Brothers Band']
['Mississippi Queen', 'Mountain']
['Molly', 'John Denver']
['Montego Bay', 'Bobby Bloom']
['Moondance', 'Van Morrison']
['Mother', 'John Lennon']
["Mother's Daughter", 'Santana']
['Move On Up', 'Curtis Mayfield']
['Mr. Big', 'Free']
['Mr. Bojangles', 'The Nitty Gritty Dirt Band']
['My Enemies Have Sweet Voices', 'Al Stewart']
["My Father's Gun", 'Elton John']
['My Sweet Lord', 'George Harrison']
['My Woman, My Woman, My Wife', 'Marty Robbins']
['N.I.B.', 'Black Sabbath']
['Naked Ladies & Electric Ragtime', 'Michael Chapman']
["Nature's Way", 'Spirit']
['Neanderthal Man', 'Hotlegs']
['New Speedway Boogie', 'Grateful Dead']
['No Matter What', 'Badfinger']
['No Sugar Tonight', 'The Guess Who']
['No Time', 'The Guess Who']
['Nothing Rhymed', "Gilbert O'Sullivan"]
['O-o-h Child', 'The Five Stairsteps']
['Ohio', 'Crosby, Stills, Nash & Young']
['Old Compton Street Blues', 'Al Stewart']
['On The Road To Find Out', 'Cat Stevens']
['One After 909', 'The Beatles']
['One Bad Apple', 'The Osmonds']
['One Less Bell to Answer', 'The 5th Dimension']
['One Toke Over The Line', 'Brewer & Shipley']
['Only Love Can Break Your Heart', 'Neil Young']
['Operator', 'Grateful Dead']
['Our House', 'Crosby, Stills, Nash & Young']
['Out On The Tiles', 'Led Zeppelin']
['Overture From Tommy', 'The Assembled Multitude']
['Oye Como Va', 'Santana']
['P.F. Sloan', 'Jimmy Webb']
['Paranoid', 'Black Sabbath']
['Patches', 'Clarence Carter']
['Peace Frog', 'The Doors']
['Phoenix', 'Wishbone Ash']
['Poor Boy', 'Nick Drake']
['Postcards Of Scarborough', 'Michael Chapman']
['Pressure Drop', 'Toots & the Maytals']
['Prince Rupert Awakes', 'King Crimson']
['Puppet Man', 'The 5th Dimension']
['Queen Of The Highway', 'The Doors']
['Queen Of Torture', 'Wishbone Ash']
['Question', 'The Moody Blues']
['Ramble Tamble', 'Creedence Clearwater Revival']
["Reach Out And Touch (Somebody's Hand)", 'Diana Ross']
['Reflections Of My Life', 'Marmalade']
['Remember', 'John Lennon']
['Revival', 'The Allman Brothers Band']
['Ride Captain Ride', 'The Blues Image']
['Riki Tiki Tavi', 'Donovan']
['Ripple', 'Grateful Dead']
['Roadhouse Blues', 'The Doors']
['Rock And Roll', 'The Velvet Underground']
['Room Of Roots', 'Al Stewart']
['Rubber Duckie', 'Jim Henson']
['Run Of The Mill', 'George Harrison']
['Run Through the Jungle', 'Creedence Clearwater Revival']
['Samba Pa Ti', 'Santana']
['Save The Country', 'The 5th Dimension']
['School Days', 'Loudon Wainwright III']
['Schoolboy Blues', 'The Rolling Stones']
['Se Acabo', 'Santana']
['Share Your Love With Me', 'Aretha Franklin']
['She Shook Me Cold', 'David Bowie']
['Ship Of Fools', 'The Doors']
['Shoot Out On The Plantation', 'Leon Russell']
["Signed, Sealed, Delivered I'm Yours", 'Stevie Wonder']
['Signs', 'Five Man Electrical Band']
["Since I've Been Loving You", 'Led Zeppelin']
['Singing Winds, Crying Beasts', 'Santana']
['Sixty Years On', 'Elton John']
['Sleeping Village', 'Black Sabbath']
['Snowbird', 'Anne Murray']
['Snowblind Friend', 'Steppenwolf']
['So Long, Frank Lloyd Wright', 'Simon & Garfunkel']
['Soldier Blue', 'Buffy Sainte-Marie']
['Song for the Asking', 'Simon & Garfunkel']
['Song To The Siren', 'Tim Buckley']
['Soolaimon (African Trilogy II)', 'Neil Diamond']
["Sossity: You're a Woman", 'Jethro Tull']
['Soulful Lady', 'Michael Chapman']
['Southern Man', 'Neil Young']
['Speed King', 'Deep Purple']
['Spill The Wine', 'War']
['Stage Fright', 'The Band']
['Steamroller', 'James Taylor']
['Stepping Stone', 'Jimi Hendrix']
['Stoned Love', 'The Supremes']
['Stoney End', 'Barbra Streisand']
['Stranger In The Room', 'Michael Chapman']
['Strangers', 'The Kinks']
['Sugar Magnolia', 'Grateful Dead']
['Sugar Man', 'Rodriguez']
['Suicide Is Painless', 'Johnny Mandel']
['Suite For 20G', 'James Taylor']
['Sunday Morning Coming Down', 'Johnny Cash']
['Sweet Baby James', 'James Taylor']
['Sweet Jane', 'The Velvet Underground']
['Take A Pebble', 'Emerson, Lake & Palmer']
['Take Me To Tomorrow', 'John Denver']
['Tangerine', 'Led Zeppelin']
['Teach Your Children', 'Crosby, Stills, Nash & Young']
['Teddy Boy', 'Paul McCartney']
['Tell Me Why', 'Neil Young']
['Temptation Eyes', 'The Grass Roots']
['Thank You (Falettinme Be Mice Elf Agin)', 'Sly & the Family Stone']
['Thanks For the Pepperoni', 'George Harrison']
["That's The Way", 'Led Zeppelin']
['The Ballad Of Sir Frankie Crisp (Let It Roll)', 'George Harrison']
['The Barbarian', 'Emerson, Lake & Palmer']
['The Bomber', 'James Gang']
['The Boxer', 'Simon & Garfunkel']
['The Captain and the Kid', 'Jimmy Buffett']
['The Circle Game', 'Joni Mitchell']
["The Fightin' Side of Me", 'Merle Haggard']
['The Green Manalishi', 'Fleetwood Mac']
['The Knife', 'Genesis']
['The Long and Winding Road', 'The Beatles']
['The Love You Save', 'The Jackson 5']
['The Man In Me', 'Bob Dylan']
['The Man Who Sold The World', 'David Bowie']
['The Next Step Is Love', 'Elvis Presley']
['The Onion Song', 'Marvin Gaye & Tammi Terrell']
['The Only Living Boy In New York', 'Simon & Garfunkel']
['The Pool Shark', 'Dave Dudley']
['The Prettiest Star', 'David Bowie']
['The Rapper', 'The Jaggerz']
['The Revolution Will Not Be Televised', 'Gil Scott-Heron']
['The Rumor', 'The Band']
['The Seeker', 'The Who']
["The Shape I'm In", 'The Band']
['The Sun Will Never Shine', 'Barclay James Harvest']
['The Three Fates', 'Emerson, Lake & Palmer']
['The Tide Will Turn For Rebecca', 'Edward Woodward']
['The Walrus and the Carpenter', 'Donovan']
['The WASP (Texas Radio and The Big Beat)', 'The Doors']
['The Wizard', 'Black Sabbath']
['Theme For An Imaginary Western', 'Mountain']
["They Can't Take Away Our Music", 'War']
['This Christmas', 'Donny Hathaway']
['This Time Tomorrow', 'The Kinks']
['This Whole World', 'The Beach Boys']
['Thunderbuck Ram', 'Mott the Hoople']
['Tighter, Tighter', "Alive 'N Kickin'"]
['Till The Morning Comes', 'Neil Young']
['Time To Kill', 'The Band']
['Time To Live', 'Uriah Heep']
["Travelin' Band", 'Creedence Clearwater Revival']
["Truckin'", 'Grateful Dead']
['Two Of Us', 'The Beatles']
['United We Stand', 'Brotherhood of Man']
['Up Around the Bend', 'Creedence Clearwater Revival']
['Up the Ladder to the Roof', 'The Supremes']
['Vehicle', 'The Ides of March']
['Volunteers', 'Jefferson Airplane']
['Wah-Wah', 'George Harrison']
['Waiting For The Sun', 'The Doors']
["Walkin' With A Mountain", 'Mott the Hoople']
['War', 'Edwin Starr']
['War Pigs', 'Black Sabbath']
['Watching Scotty Grow', 'Bobby Goldsboro']
['We Can Be Together', 'Jefferson Airplane']
['We Gotta Get You A Woman', 'Todd Rundgren']
["We're Gonna Make It Together", 'Jackie Trent & Tony Hatch']
["We've Only Just Begun", 'Carpenters']
['What Are You Doing Sunday?', 'Tony Orlando & Dawn']
['What Have They Done to My Song, Ma', 'Melanie']
['What Is Life', 'George Harrison']
['When You Are A King', 'White Plains']
['When You Dance I Can Really Love', 'Neil Young']
['Where Do the Children Play?', 'Cat Stevens']
['Where To Now St. Peter?', 'Elton John']
["Who'll Stop The Rain?", 'Creedence Clearwater Revival']
['Why Does Love Got To Be So Sad', 'Derek & the Dominos']
["Why Don't You Love Me", 'John Miles']
["Why Don't You Write Me", 'Simon & Garfunkel']
['Wicked World', 'Black Sabbath']
['Wild Horses', 'The Flying Burrito Brothers']
['Wild World', 'Cat Stevens']
["Willin'", 'Little Feat']
['Without You', 'Badfinger']
['Woodstock', 'Crosby, Stills, Nash & Young']
['Working Class Hero', 'John Lennon']
['You Know My Name (Look Up The Number)', 'The Beatles']
['Your Song', 'Elton John']
['Zero She Flies', 'Al Stewart']
